"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.sys.self" "14" "29" "250" "LRIDGE" 8.18713450292401e-05
"cv.time.elapsed" "14" "29" "250" "LRIDGE" 0.0595204678361928
"cv.time.user.child" "14" "29" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "29" "250" "LRIDGE" NA
"n.cv.par" "14" "29" "250" "LRIDGE" 171
"lambda" "1" "30" "250" "LRIDGE" 0.128066266515489
"lambdar0" "1" "30" "250" "LRIDGE" 0.447058823529412
"kappa" "1" "30" "250" "LRIDGE" 0
"condnum" "1" "30" "250" "LRIDGE" 46.6268149550926
"EL" "1" "30" "250" "LRIDGE" 2.04817388142547
"RMSE" "1" "30" "250" "LRIDGE" 0.00195858299546601
"F1" "1" "30" "250" "LRIDGE" 0.360294117647059
"eTPR" "1" "30" "250" "LRIDGE" 1
"eTNR" "1" "30" "250" "LRIDGE" 0.852040816326531
"ePPV" "1" "30" "250" "LRIDGE" 0.219730941704036
"d" "1" "30" "250" "LRIDGE" 0.182040816326531
"iters" "1" "30" "250" "LRIDGE" 9
"time.user.self" "1" "30" "250" "LRIDGE" 0.0900000000001455
"time.sys.self" "1" "30" "250" "LRIDGE" 0
"time.elapsed" "1" "30" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "30" "250" "LRIDGE" NA
"time.sys.child" "1" "30" "250" "LRIDGE" NA
"cv.iters" "1" "30" "250" "LRIDGE" 6.82666666666667
"cv.time.user.self" "1" "30" "250" "LRIDGE" 0.0588888888888737
"cv.time.sys.self" "1" "30" "250" "LRIDGE" 0.000111111111111113
"cv.time.elapsed" "1" "30" "250" "LRIDGE" 0.05942222222225
"cv.time.user.child" "1" "30" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "30" "250" "LRIDGE" NA
"n.cv.par" "1" "30" "250" "LRIDGE" 90
"lambda" "7" "30" "250" "LRIDGE" 0.0125309866186616
"lambdar0" "7" "30" "250" "LRIDGE" 0.279411764705882
"kappa" "7" "30" "250" "LRIDGE" 0.559759722990696
"condnum" "7" "30" "250" "LRIDGE" 11.5789302240801
"EL" "7" "30" "250" "LRIDGE" 4.84902499555786
"RMSE" "7" "30" "250" "LRIDGE" 0.00661675824999432
"F1" "7" "30" "250" "LRIDGE" 0.708830548926014
"eTPR" "7" "30" "250" "LRIDGE" 0.922360248447205
"eTNR" "7" "30" "250" "LRIDGE" 0.757475083056478
"ePPV" "7" "30" "250" "LRIDGE" 0.575581395348837
"d" "7" "30" "250" "LRIDGE" 0.421224489795918
"iters" "7" "30" "250" "LRIDGE" 7
"time.user.self" "7" "30" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "30" "250" "LRIDGE" 0
"time.elapsed" "7" "30" "250" "LRIDGE" 0.070000000001528
"time.user.child" "7" "30" "250" "LRIDGE" NA
"time.sys.child" "7" "30" "250" "LRIDGE" NA
"cv.iters" "7" "30" "250" "LRIDGE" 6.1
"cv.time.user.self" "7" "30" "250" "LRIDGE" 0.0533157894736632
"cv.time.sys.self" "7" "30" "250" "LRIDGE" 0.000118421052631574
"cv.time.elapsed" "7" "30" "250" "LRIDGE" 0.0537763157894532
"cv.time.user.child" "7" "30" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "30" "250" "LRIDGE" NA
"n.cv.par" "7" "30" "250" "LRIDGE" 152
"lambda" "14" "30" "250" "LRIDGE" 0.00554112352545767
"lambdar0" "14" "30" "250" "LRIDGE" 0.167647058823529
"kappa" "14" "30" "250" "LRIDGE" 0.588235294117647
"condnum" "14" "30" "250" "LRIDGE" 15.8294511591425
"EL" "14" "30" "250" "LRIDGE" 4.97465563017884
"RMSE" "14" "30" "250" "LRIDGE" 0.00876381151779903
"F1" "14" "30" "250" "LRIDGE" 0.742323097463284
"eTPR" "14" "30" "250" "LRIDGE" 0.934453781512605
"eTNR" "14" "30" "250" "LRIDGE" 0.449206349206349
"ePPV" "14" "30" "250" "LRIDGE" 0.615725359911406
"d" "14" "30" "250" "LRIDGE" 0.737142857142857
"iters" "14" "30" "250" "LRIDGE" 8
"time.user.self" "14" "30" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "14" "30" "250" "LRIDGE" 0
"time.elapsed" "14" "30" "250" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "30" "250" "LRIDGE" NA
"time.sys.child" "14" "30" "250" "LRIDGE" NA
"cv.iters" "14" "30" "250" "LRIDGE" 6.56744186046512
"cv.time.user.self" "14" "30" "250" "LRIDGE" 0.0591627906976291
"cv.time.sys.self" "14" "30" "250" "LRIDGE" 0.000127906976744185
"cv.time.elapsed" "14" "30" "250" "LRIDGE" 0.058918604651165
"cv.time.user.child" "14" "30" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "30" "250" "LRIDGE" NA
"n.cv.par" "14" "30" "250" "LRIDGE" 172
"lambda" "1" "21" "500" "LRIDGE" 0.0608851473789785
"lambdar0" "1" "21" "500" "LRIDGE" 0.223529411764706
"kappa" "1" "21" "500" "LRIDGE" 0
"condnum" "1" "21" "500" "LRIDGE" 53.0496877251511
"EL" "1" "21" "500" "LRIDGE" 0.921421579212861
"RMSE" "1" "21" "500" "LRIDGE" 0.00124927377125098
"F1" "1" "21" "500" "LRIDGE" 0.282420749279539
"eTPR" "1" "21" "500" "LRIDGE" 1
"eTNR" "1" "21" "500" "LRIDGE" 0.788265306122449
"ePPV" "1" "21" "500" "LRIDGE" 0.164429530201342
"d" "1" "21" "500" "LRIDGE" 0.243265306122449
"iters" "1" "21" "500" "LRIDGE" 10
"time.user.self" "1" "21" "500" "LRIDGE" 0.210000000000036
"time.sys.self" "1" "21" "500" "LRIDGE" 0
"time.elapsed" "1" "21" "500" "LRIDGE" 0.220000000000027
"time.user.child" "1" "21" "500" "LRIDGE" NA
"time.sys.child" "1" "21" "500" "LRIDGE" NA
"cv.iters" "1" "21" "500" "LRIDGE" 7.15730337078652
"cv.time.user.self" "1" "21" "500" "LRIDGE" 0.0645393258426972
"cv.time.sys.self" "1" "21" "500" "LRIDGE" 0.000247191011235956
"cv.time.elapsed" "1" "21" "500" "LRIDGE" 0.0649213483146063
"cv.time.user.child" "1" "21" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "21" "500" "LRIDGE" NA
"n.cv.par" "1" "21" "500" "LRIDGE" 89
"lambda" "7" "21" "500" "LRIDGE" 0.00457147510996768
"lambdar0" "7" "21" "500" "LRIDGE" 0.111764705882353
"kappa" "7" "21" "500" "LRIDGE" 0.588235294117647
"condnum" "7" "21" "500" "LRIDGE" 14.5843470327672
"EL" "7" "21" "500" "LRIDGE" 2.82164561555399
"RMSE" "7" "21" "500" "LRIDGE" 0.0045569212542092
"F1" "7" "21" "500" "LRIDGE" 0.574487065120428
"eTPR" "7" "21" "500" "LRIDGE" 1
"eTNR" "7" "21" "500" "LRIDGE" 0.471760797342193
"ePPV" "7" "21" "500" "LRIDGE" 0.403003754693367
"d" "7" "21" "500" "LRIDGE" 0.652244897959184
"iters" "7" "21" "500" "LRIDGE" 8
"time.user.self" "7" "21" "500" "LRIDGE" 0.0600000000004002
"time.sys.self" "7" "21" "500" "LRIDGE" 0
"time.elapsed" "7" "21" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "21" "500" "LRIDGE" NA
"time.sys.child" "7" "21" "500" "LRIDGE" NA
"cv.iters" "7" "21" "500" "LRIDGE" 5.73885350318471
"cv.time.user.self" "7" "21" "500" "LRIDGE" 0.0504968152866211
"cv.time.sys.self" "7" "21" "500" "LRIDGE" 8.91719745222979e-05
"cv.time.elapsed" "7" "21" "500" "LRIDGE" 0.0506496815286372
"cv.time.user.child" "7" "21" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "21" "500" "LRIDGE" NA
"n.cv.par" "7" "21" "500" "LRIDGE" 157
"lambda" "14" "21" "500" "LRIDGE" 0.00152717736278527
"lambdar0" "14" "21" "500" "LRIDGE" 0.0558823529411765
"kappa" "14" "21" "500" "LRIDGE" 0.588235294117647
"condnum" "14" "21" "500" "LRIDGE" 19.9190790379671
"EL" "14" "21" "500" "LRIDGE" 3.3210491779351
"RMSE" "14" "21" "500" "LRIDGE" 0.00665252343409704
"F1" "14" "21" "500" "LRIDGE" 0.704967085577498
"eTPR" "14" "21" "500" "LRIDGE" 0.989915966386555
"eTNR" "14" "21" "500" "LRIDGE" 0.226984126984127
"ePPV" "14" "21" "500" "LRIDGE" 0.547397769516729
"d" "14" "21" "500" "LRIDGE" 0.878367346938775
"iters" "14" "21" "500" "LRIDGE" 11
"time.user.self" "14" "21" "500" "LRIDGE" 0.0899999999983265
"time.sys.self" "14" "21" "500" "LRIDGE" 0
"time.elapsed" "14" "21" "500" "LRIDGE" 0.110000000000582
"time.user.child" "14" "21" "500" "LRIDGE" NA
"time.sys.child" "14" "21" "500" "LRIDGE" NA
"cv.iters" "14" "21" "500" "LRIDGE" 6.65529411764706
"cv.time.user.self" "14" "21" "500" "LRIDGE" 0.0601176470588261
"cv.time.sys.self" "14" "21" "500" "LRIDGE" 5.88235294117614e-05
"cv.time.elapsed" "14" "21" "500" "LRIDGE" 0.0599176470588153
"cv.time.user.child" "14" "21" "500" "LRIDGE" NA
"cv.time.sys.child" "14" "21" "500" "LRIDGE" NA
"n.cv.par" "14" "21" "500" "LRIDGE" 170
"lambda" "1" "22" "500" "LRIDGE" 0.05752587926181
"lambdar0" "1" "22" "500" "LRIDGE" 0.223529411764706
"kappa" "1" "22" "500" "LRIDGE" 0
"condnum" "1" "22" "500" "LRIDGE" 48.5024043928077
"EL" "1" "22" "500" "LRIDGE" 0.977642232488435
"RMSE" "1" "22" "500" "LRIDGE" 0.00120215158371302
"F1" "1" "22" "500" "LRIDGE" 0.268493150684932
"eTPR" "1" "22" "500" "LRIDGE" 1
"eTNR" "1" "22" "500" "LRIDGE" 0.772959183673469
"ePPV" "1" "22" "500" "LRIDGE" 0.15506329113924
"d" "1" "22" "500" "LRIDGE" 0.257959183673469
"iters" "1" "22" "500" "LRIDGE" 10
"time.user.self" "1" "22" "500" "LRIDGE" 0.0800000000000409
"time.sys.self" "1" "22" "500" "LRIDGE" 0
"time.elapsed" "1" "22" "500" "LRIDGE" 0.0900000000000318
"time.user.child" "1" "22" "500" "LRIDGE" NA
"time.sys.child" "1" "22" "500" "LRIDGE" NA
"cv.iters" "1" "22" "500" "LRIDGE" 5.95555555555556
"cv.time.user.self" "1" "22" "500" "LRIDGE" 0.0675999999999979
"cv.time.sys.self" "1" "22" "500" "LRIDGE" 0.000111111111111113
"cv.time.elapsed" "1" "22" "500" "LRIDGE" 0.0676000000000077
"cv.time.user.child" "1" "22" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "22" "500" "LRIDGE" NA
"n.cv.par" "1" "22" "500" "LRIDGE" 90
"lambda" "7" "22" "500" "LRIDGE" 0.00421084649913529
"lambdar0" "7" "22" "500" "LRIDGE" 0.111764705882353
"kappa" "7" "22" "500" "LRIDGE" 0.588235294117647
"condnum" "7" "22" "500" "LRIDGE" 14.1015648154302
"EL" "7" "22" "500" "LRIDGE" 2.9098189060224
"RMSE" "7" "22" "500" "LRIDGE" 0.00451774667305671
"F1" "7" "22" "500" "LRIDGE" 0.561188811188811
"eTPR" "7" "22" "500" "LRIDGE" 0.996894409937888
"eTNR" "7" "22" "500" "LRIDGE" 0.445182724252492
"ePPV" "7" "22" "500" "LRIDGE" 0.39051094890511
"d" "7" "22" "500" "LRIDGE" 0.671020408163265
"iters" "7" "22" "500" "LRIDGE" 8
"time.user.self" "7" "22" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "7" "22" "500" "LRIDGE" 0
"time.elapsed" "7" "22" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "22" "500" "LRIDGE" NA
"time.sys.child" "7" "22" "500" "LRIDGE" NA
"cv.iters" "7" "22" "500" "LRIDGE" 5.75796178343949
"cv.time.user.self" "7" "22" "500" "LRIDGE" 0.0516560509554003
"cv.time.sys.self" "7" "22" "500" "LRIDGE" 5.09554140127378e-05
"cv.time.elapsed" "7" "22" "500" "LRIDGE" 0.0518726114649893
"cv.time.user.child" "7" "22" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "22" "500" "LRIDGE" NA
"n.cv.par" "7" "22" "500" "LRIDGE" 157
"lambda" "14" "22" "500" "LRIDGE" 0.00164433753922234
"lambdar0" "14" "22" "500" "LRIDGE" 0.0558823529411765
"kappa" "14" "22" "500" "LRIDGE" 0.588235294117647
"condnum" "14" "22" "500" "LRIDGE" 20.0787023878286
"EL" "14" "22" "500" "LRIDGE" 3.39010831681799
"RMSE" "14" "22" "500" "LRIDGE" 0.00687218356459914
"F1" "14" "22" "500" "LRIDGE" 0.713337356668678
"eTPR" "14" "22" "500" "LRIDGE" 0.99327731092437
"eTNR" "14" "22" "500" "LRIDGE" 0.252380952380952
"ePPV" "14" "22" "500" "LRIDGE" 0.556497175141243
"d" "14" "22" "500" "LRIDGE" 0.866938775510204
"iters" "14" "22" "500" "LRIDGE" 10
"time.user.self" "14" "22" "500" "LRIDGE" 0.0900000000001455
"time.sys.self" "14" "22" "500" "LRIDGE" 0
"time.elapsed" "14" "22" "500" "LRIDGE" 0.110000000000582
"time.user.child" "14" "22" "500" "LRIDGE" NA
"time.sys.child" "14" "22" "500" "LRIDGE" NA
"cv.iters" "14" "22" "500" "LRIDGE" 6.2421052631579
"cv.time.user.self" "14" "22" "500" "LRIDGE" 0.0546198830409216
"cv.time.sys.self" "14" "22" "500" "LRIDGE" 9.35672514619946e-05
"cv.time.elapsed" "14" "22" "500" "LRIDGE" 0.0547251461988016
"cv.time.user.child" "14" "22" "500" "LRIDGE" NA
"cv.time.sys.child" "14" "22" "500" "LRIDGE" NA
"n.cv.par" "14" "22" "500" "LRIDGE" 171
"lambda" "1" "23" "500" "LRIDGE" 0.0615491317426064
"lambdar0" "1" "23" "500" "LRIDGE" 0.223529411764706
"kappa" "1" "23" "500" "LRIDGE" 0
"condnum" "1" "23" "500" "LRIDGE" 45.3812352408497
"EL" "1" "23" "500" "LRIDGE" 0.995678129110644
"RMSE" "1" "23" "500" "LRIDGE" 0.00130155038592198
"F1" "1" "23" "500" "LRIDGE" 0.289940828402367
"eTPR" "1" "23" "500" "LRIDGE" 1
"eTNR" "1" "23" "500" "LRIDGE" 0.795918367346939
"ePPV" "1" "23" "500" "LRIDGE" 0.169550173010381
"d" "1" "23" "500" "LRIDGE" 0.235918367346939
"iters" "1" "23" "500" "LRIDGE" 10
"time.user.self" "1" "23" "500" "LRIDGE" 0.0800000000001546
"time.sys.self" "1" "23" "500" "LRIDGE" 0
"time.elapsed" "1" "23" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "23" "500" "LRIDGE" NA
"time.sys.child" "1" "23" "500" "LRIDGE" NA
"cv.iters" "1" "23" "500" "LRIDGE" 6.07333333333333
"cv.time.user.self" "1" "23" "500" "LRIDGE" 0.0527111111111086
"cv.time.sys.self" "1" "23" "500" "LRIDGE" 0.000133333333333334
"cv.time.elapsed" "1" "23" "500" "LRIDGE" 0.0530000000000028
"cv.time.user.child" "1" "23" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "23" "500" "LRIDGE" NA
"n.cv.par" "1" "23" "500" "LRIDGE" 90
"lambda" "7" "23" "500" "LRIDGE" 0.00471250695677659
"lambdar0" "7" "23" "500" "LRIDGE" 0.111764705882353
"kappa" "7" "23" "500" "LRIDGE" 0.588235294117647
"condnum" "7" "23" "500" "LRIDGE" 13.4395150592065
"EL" "7" "23" "500" "LRIDGE" 2.95411256105482
"RMSE" "7" "23" "500" "LRIDGE" 0.00463465042288957
"F1" "7" "23" "500" "LRIDGE" 0.596296296296296
"eTPR" "7" "23" "500" "LRIDGE" 1
"eTNR" "7" "23" "500" "LRIDGE" 0.517165005537099
"ePPV" "7" "23" "500" "LRIDGE" 0.424802110817942
"d" "7" "23" "500" "LRIDGE" 0.618775510204082
"iters" "7" "23" "500" "LRIDGE" 8
"time.user.self" "7" "23" "500" "LRIDGE" 0.0600000000004002
"time.sys.self" "7" "23" "500" "LRIDGE" 0
"time.elapsed" "7" "23" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "23" "500" "LRIDGE" NA
"time.sys.child" "7" "23" "500" "LRIDGE" NA
"cv.iters" "7" "23" "500" "LRIDGE" 5.50394736842105
"cv.time.user.self" "7" "23" "500" "LRIDGE" 0.051355263157904
"cv.time.sys.self" "7" "23" "500" "LRIDGE" 0.000144736842105262
"cv.time.elapsed" "7" "23" "500" "LRIDGE" 0.0511052631578925
"cv.time.user.child" "7" "23" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "23" "500" "LRIDGE" NA
"n.cv.par" "7" "23" "500" "LRIDGE" 152
"lambda" "14" "23" "500" "LRIDGE" 0.00149143726999461
"lambdar0" "14" "23" "500" "LRIDGE" 0.0558823529411765
"kappa" "14" "23" "500" "LRIDGE" 0.588235294117647
"condnum" "14" "23" "500" "LRIDGE" 19.109560563032
"EL" "14" "23" "500" "LRIDGE" 3.52675697549221
"RMSE" "14" "23" "500" "LRIDGE" 0.00692674457893889
"F1" "14" "23" "500" "LRIDGE" 0.694835680751174
"eTPR" "14" "23" "500" "LRIDGE" 0.994957983193277
"eTNR" "14" "23" "500" "LRIDGE" 0.179365079365079
"ePPV" "14" "23" "500" "LRIDGE" 0.533814247069432
"d" "14" "23" "500" "LRIDGE" 0.90530612244898
"iters" "14" "23" "500" "LRIDGE" 10
"time.user.self" "14" "23" "500" "LRIDGE" 0.0900000000001455
"time.sys.self" "14" "23" "500" "LRIDGE" 0
"time.elapsed" "14" "23" "500" "LRIDGE" 0.100000000000364
"time.user.child" "14" "23" "500" "LRIDGE" NA
"time.sys.child" "14" "23" "500" "LRIDGE" NA
"cv.iters" "14" "23" "500" "LRIDGE" 6.41637426900585
"cv.time.user.self" "14" "23" "500" "LRIDGE" 0.0568654970760243
"cv.time.sys.self" "14" "23" "500" "LRIDGE" 0.000128654970760233
"cv.time.elapsed" "14" "23" "500" "LRIDGE" 0.0567836257310146
"cv.time.user.child" "14" "23" "500" "LRIDGE" NA
"cv.time.sys.child" "14" "23" "500" "LRIDGE" NA
"n.cv.par" "14" "23" "500" "LRIDGE" 171
"lambda" "1" "24" "500" "LRIDGE" 0.0575479324049434
"lambdar0" "1" "24" "500" "LRIDGE" 0.223529411764706
"kappa" "1" "24" "500" "LRIDGE" 0
"condnum" "1" "24" "500" "LRIDGE" 49.1753594123931
"EL" "1" "24" "500" "LRIDGE" 0.818621017160879
"RMSE" "1" "24" "500" "LRIDGE" 0.00112678445215076
"F1" "1" "24" "500" "LRIDGE" 0.274509803921569
"eTPR" "1" "24" "500" "LRIDGE" 1
"eTNR" "1" "24" "500" "LRIDGE" 0.779761904761905
"ePPV" "1" "24" "500" "LRIDGE" 0.159090909090909
"d" "1" "24" "500" "LRIDGE" 0.251428571428571
"iters" "1" "24" "500" "LRIDGE" 10
"time.user.self" "1" "24" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "24" "500" "LRIDGE" 0
"time.elapsed" "1" "24" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "24" "500" "LRIDGE" NA
"time.sys.child" "1" "24" "500" "LRIDGE" NA
"cv.iters" "1" "24" "500" "LRIDGE" 6.30888888888889
"cv.time.user.self" "1" "24" "500" "LRIDGE" 0.0547333333333336
"cv.time.sys.self" "1" "24" "500" "LRIDGE" 0
"cv.time.elapsed" "1" "24" "500" "LRIDGE" 0.0552000000000034
"cv.time.user.child" "1" "24" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "24" "500" "LRIDGE" NA
"n.cv.par" "1" "24" "500" "LRIDGE" 90
"lambda" "7" "24" "500" "LRIDGE" 0.00422451430691234
"lambdar0" "7" "24" "500" "LRIDGE" 0.111764705882353
"kappa" "7" "24" "500" "LRIDGE" 0.588235294117647
"condnum" "7" "24" "500" "LRIDGE" 14.1512815018701
"EL" "7" "24" "500" "LRIDGE" 2.83375011559334
"RMSE" "7" "24" "500" "LRIDGE" 0.00432615999283388
"F1" "7" "24" "500" "LRIDGE" 0.568904593639576
"eTPR" "7" "24" "500" "LRIDGE" 1
"eTNR" "7" "24" "500" "LRIDGE" 0.459579180509413
"ePPV" "7" "24" "500" "LRIDGE" 0.397530864197531
"d" "7" "24" "500" "LRIDGE" 0.661224489795918
"iters" "7" "24" "500" "LRIDGE" 8
"time.user.self" "7" "24" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "7" "24" "500" "LRIDGE" 0
"time.elapsed" "7" "24" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "7" "24" "500" "LRIDGE" NA
"time.sys.child" "7" "24" "500" "LRIDGE" NA
"cv.iters" "7" "24" "500" "LRIDGE" 5.98831168831169
"cv.time.user.self" "7" "24" "500" "LRIDGE" 0.0525454545454558
"cv.time.sys.self" "7" "24" "500" "LRIDGE" 0.000142857142857151
"cv.time.elapsed" "7" "24" "500" "LRIDGE" 0.0524415584415503
"cv.time.user.child" "7" "24" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "24" "500" "LRIDGE" NA
"n.cv.par" "7" "24" "500" "LRIDGE" 154
"lambda" "14" "24" "500" "LRIDGE" 0.00306099256042313
"lambdar0" "14" "24" "500" "LRIDGE" 0.111764705882353
"kappa" "14" "24" "500" "LRIDGE" 0.588235294117647
"condnum" "14" "24" "500" "LRIDGE" 17.4476813164378
"EL" "14" "24" "500" "LRIDGE" 3.42528526468934
"RMSE" "14" "24" "500" "LRIDGE" 0.00675996053832283
"F1" "14" "24" "500" "LRIDGE" 0.753530166880616
"eTPR" "14" "24" "500" "LRIDGE" 0.98655462184874
"eTNR" "14" "24" "500" "LRIDGE" 0.403174603174603
"ePPV" "14" "24" "500" "LRIDGE" 0.609553478712357
"d" "14" "24" "500" "LRIDGE" 0.786122448979592
"iters" "14" "24" "500" "LRIDGE" 9
"time.user.self" "14" "24" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "14" "24" "500" "LRIDGE" 0
"time.elapsed" "14" "24" "500" "LRIDGE" 0.0799999999999272
"time.user.child" "14" "24" "500" "LRIDGE" NA
"time.sys.child" "14" "24" "500" "LRIDGE" NA
"cv.iters" "14" "24" "500" "LRIDGE" 6.57142857142857
"cv.time.user.self" "14" "24" "500" "LRIDGE" 0.0584999999999928
"cv.time.sys.self" "14" "24" "500" "LRIDGE" 3.57142857142871e-05
"cv.time.elapsed" "14" "24" "500" "LRIDGE" 0.0589404761905133
"cv.time.user.child" "14" "24" "500" "LRIDGE" NA
"cv.time.sys.child" "14" "24" "500" "LRIDGE" NA
"n.cv.par" "14" "24" "500" "LRIDGE" 168
"lambda" "1" "25" "500" "LRIDGE" 0.0736724451399136
"lambdar0" "1" "25" "500" "LRIDGE" 0.279411764705882
"kappa" "1" "25" "500" "LRIDGE" 0
"condnum" "1" "25" "500" "LRIDGE" 46.5772414392993
"EL" "1" "25" "500" "LRIDGE" 0.94486695848547
"RMSE" "1" "25" "500" "LRIDGE" 0.00136335007840174
"F1" "1" "25" "500" "LRIDGE" 0.340277777777778
"eTPR" "1" "25" "500" "LRIDGE" 1
"eTNR" "1" "25" "500" "LRIDGE" 0.83843537414966
"ePPV" "1" "25" "500" "LRIDGE" 0.205020920502092
"d" "1" "25" "500" "LRIDGE" 0.195102040816327
"iters" "1" "25" "500" "LRIDGE" 9
"time.user.self" "1" "25" "500" "LRIDGE" 0.100000000000364
"time.sys.self" "1" "25" "500" "LRIDGE" 0
"time.elapsed" "1" "25" "500" "LRIDGE" 0.0900000000001455
"time.user.child" "1" "25" "500" "LRIDGE" NA
"time.sys.child" "1" "25" "500" "LRIDGE" NA
"cv.iters" "1" "25" "500" "LRIDGE" 6.24444444444444
"cv.time.user.self" "1" "25" "500" "LRIDGE" 0.0680666666666619
"cv.time.sys.self" "1" "25" "500" "LRIDGE" 0
"cv.time.elapsed" "1" "25" "500" "LRIDGE" 0.0690666666666625
"cv.time.user.child" "1" "25" "500" "LRIDGE" NA
"cv.time.sys.child" "1" "25" "500" "LRIDGE" NA
"n.cv.par" "1" "25" "500" "LRIDGE" 90
"lambda" "7" "25" "500" "LRIDGE" 0.00448448337347771
"lambdar0" "7" "25" "500" "LRIDGE" 0.111764705882353
"kappa" "7" "25" "500" "LRIDGE" 0.588235294117647
"condnum" "7" "25" "500" "LRIDGE" 14.1585086716755
"EL" "7" "25" "500" "LRIDGE" 2.92268111929109
"RMSE" "7" "25" "500" "LRIDGE" 0.00471597586486251
"F1" "7" "25" "500" "LRIDGE" 0.575022461814915
"eTPR" "7" "25" "500" "LRIDGE" 0.993788819875776
"eTNR" "7" "25" "500" "LRIDGE" 0.478405315614618
"ePPV" "7" "25" "500" "LRIDGE" 0.404551201011378
"d" "7" "25" "500" "LRIDGE" 0.645714285714286
"iters" "7" "25" "500" "LRIDGE" 8
"time.user.self" "7" "25" "500" "LRIDGE" 0.0700000000006185
"time.sys.self" "7" "25" "500" "LRIDGE" 0
"time.elapsed" "7" "25" "500" "LRIDGE" 0.069999999999709
"time.user.child" "7" "25" "500" "LRIDGE" NA
"time.sys.child" "7" "25" "500" "LRIDGE" NA
"cv.iters" "7" "25" "500" "LRIDGE" 5.81428571428571
"cv.time.user.self" "7" "25" "500" "LRIDGE" 0.0543376623376932
"cv.time.sys.self" "7" "25" "500" "LRIDGE" 0.000155844155844157
"cv.time.elapsed" "7" "25" "500" "LRIDGE" 0.054987012987012
"cv.time.user.child" "7" "25" "500" "LRIDGE" NA
"cv.time.sys.child" "7" "25" "500" "LRIDGE" NA
"n.cv.par" "7" "25" "500" "LRIDGE" 154
"lambda" "14" "25" "500" "LRIDGE" 0.00154579950745118
"lambdar0" "14" "25" "500" "LRIDGE" 0.0558823529411765
"kappa" "14" "25" "500" "LRIDGE" 0.588235294117647
"condnum" "14" "25" "500" "LRIDGE" 17.9948400064662
"EL" "14" "25" "500" "LRIDGE" 3.43823498560754
"RMSE" "14" "25" "500" "LRIDGE" 0.00670194592003263
"F1" "14" "25" "500" "LRIDGE" 0.712212817412334
"eTPR" "14" "25" "500" "LRIDGE" 0.989915966386555
"eTNR" "14" "25" "500" "LRIDGE" 0.253968253968254
"ePPV" "14" "25" "500" "LRIDGE" 0.5561850802644
"d" "14" "25" "500" "LRIDGE" 0.864489795918367
"iters" "14" "25" "500" "LRIDGE" 10
"time.user.self" "14" "25" "500" "LRIDGE" 0.0799999999999272
"time.sys.self" "14" "25" "500" "LRIDGE" 0
"time.elapsed" "14" "25" "500" "LRIDGE" 0.100000000000364
"time.user.child" "14" "25" "500" "LRIDGE" NA
"time.sys.child" "14" "25" "500" "LRIDGE" NA
"cv.iters" "14" "25" "500" "LRIDGE" 6.20924855491329
"cv.time.user.self" "14" "25" "500" "LRIDGE" 0.0554566473988453
"cv.time.sys.self" "14" "25" "500" "LRIDGE" 0.000138728323699435
"cv.time.elapsed" "14" "25" "500" "LRIDGE" 0.0551791907514341
"cv.time.user.child" "14" "25" "500" "LRIDGE" NA
"cv.time.sys.child" "14" "25" "500" "LRIDGE" NA
"n.cv.par" "14" "25" "500" "LRIDGE" 173
"lambda" "1" "26" "500" "LRIDGE" 0.0605076085612569
"lambdar0" "1" "26" "500" "LRIDGE" 0.223529411764706
"kappa" "1" "26" "500" "LRIDGE" 0
"condnum" "1" "26" "500" "LRIDGE" 54.6843816795757
"EL" "1" "26" "500" "LRIDGE" 1.00721592866331
"RMSE" "1" "26" "500" "LRIDGE" 0.00125796354165439
"F1" "1" "26" "500" "LRIDGE" 0.278409090909091
"eTPR" "1" "26" "500" "LRIDGE" 1
"eTNR" "1" "26" "500" "LRIDGE" 0.784013605442177
"ePPV" "1" "26" "500" "LRIDGE" 0.161716171617162
