"metric" "n_bands" "simulation" "n" "method" "value"
"cv.time.sys.child" "7" "14" "250" "LRIDGE" NA
"n.cv.par" "7" "14" "250" "LRIDGE" 148
"lambda" "14" "14" "250" "LRIDGE" 0.00915762453511666
"lambdar0" "14" "14" "250" "LRIDGE" 0.279411764705882
"kappa" "14" "14" "250" "LRIDGE" 0.580604127202816
"condnum" "14" "14" "250" "LRIDGE" 12.7899970638293
"EL" "14" "14" "250" "LRIDGE" 5.79428383330355
"RMSE" "14" "14" "250" "LRIDGE" 0.0100363332541129
"F1" "14" "14" "250" "LRIDGE" 0.772445820433437
"eTPR" "14" "14" "250" "LRIDGE" 0.838655462184874
"eTNR" "14" "14" "250" "LRIDGE" 0.685714285714286
"ePPV" "14" "14" "250" "LRIDGE" 0.715925394548063
"d" "14" "14" "250" "LRIDGE" 0.568979591836735
"iters" "14" "14" "250" "LRIDGE" 7
"time.user.self" "14" "14" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "14" "14" "250" "LRIDGE" 0
"time.elapsed" "14" "14" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "14" "14" "250" "LRIDGE" NA
"time.sys.child" "14" "14" "250" "LRIDGE" NA
"cv.iters" "14" "14" "250" "LRIDGE" 6.45964912280702
"cv.time.user.self" "14" "14" "250" "LRIDGE" 0.0573801169590808
"cv.time.sys.self" "14" "14" "250" "LRIDGE" 9.35672514619863e-05
"cv.time.elapsed" "14" "14" "250" "LRIDGE" 0.0574970760234193
"cv.time.user.child" "14" "14" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "14" "250" "LRIDGE" NA
"n.cv.par" "14" "14" "250" "LRIDGE" 171
"lambda" "1" "15" "250" "LRIDGE" 0.127325787951577
"lambdar0" "1" "15" "250" "LRIDGE" 0.447058823529412
"kappa" "1" "15" "250" "LRIDGE" 0
"condnum" "1" "15" "250" "LRIDGE" 46.3120092384301
"EL" "1" "15" "250" "LRIDGE" 1.97627515809651
"RMSE" "1" "15" "250" "LRIDGE" 0.00193898732561861
"F1" "1" "15" "250" "LRIDGE" 0.360294117647059
"eTPR" "1" "15" "250" "LRIDGE" 1
"eTNR" "1" "15" "250" "LRIDGE" 0.852040816326531
"ePPV" "1" "15" "250" "LRIDGE" 0.219730941704036
"d" "1" "15" "250" "LRIDGE" 0.182040816326531
"iters" "1" "15" "250" "LRIDGE" 9
"time.user.self" "1" "15" "250" "LRIDGE" 0.0700000000001637
"time.sys.self" "1" "15" "250" "LRIDGE" 0
"time.elapsed" "1" "15" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "15" "250" "LRIDGE" NA
"time.sys.child" "1" "15" "250" "LRIDGE" NA
"cv.iters" "1" "15" "250" "LRIDGE" 6.85777777777778
"cv.time.user.self" "1" "15" "250" "LRIDGE" 0.0646222222222241
"cv.time.sys.self" "1" "15" "250" "LRIDGE" 8.88888888889344e-05
"cv.time.elapsed" "1" "15" "250" "LRIDGE" 0.0653333333333315
"cv.time.user.child" "1" "15" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "15" "250" "LRIDGE" NA
"n.cv.par" "1" "15" "250" "LRIDGE" 90
"lambda" "7" "15" "250" "LRIDGE" 0.0104825679223426
"lambdar0" "7" "15" "250" "LRIDGE" 0.223529411764706
"kappa" "7" "15" "250" "LRIDGE" 0.591554905841821
"condnum" "7" "15" "250" "LRIDGE" 12.2304133916057
"EL" "7" "15" "250" "LRIDGE" 4.41866215997904
"RMSE" "7" "15" "250" "LRIDGE" 0.00630433432837328
"F1" "7" "15" "250" "LRIDGE" 0.63771186440678
"eTPR" "7" "15" "250" "LRIDGE" 0.934782608695652
"eTNR" "7" "15" "250" "LRIDGE" 0.644518272425249
"ePPV" "7" "15" "250" "LRIDGE" 0.483922829581994
"d" "7" "15" "250" "LRIDGE" 0.507755102040816
"iters" "7" "15" "250" "LRIDGE" 7
"time.user.self" "7" "15" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "7" "15" "250" "LRIDGE" 0
"time.elapsed" "7" "15" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "7" "15" "250" "LRIDGE" NA
"time.sys.child" "7" "15" "250" "LRIDGE" NA
"cv.iters" "7" "15" "250" "LRIDGE" 6.22597402597403
"cv.time.user.self" "7" "15" "250" "LRIDGE" 0.0572207792207833
"cv.time.sys.self" "7" "15" "250" "LRIDGE" 0.000155844155844162
"cv.time.elapsed" "7" "15" "250" "LRIDGE" 0.0571948051948087
"cv.time.user.child" "7" "15" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "15" "250" "LRIDGE" NA
"n.cv.par" "7" "15" "250" "LRIDGE" 154
"lambda" "14" "15" "250" "LRIDGE" 0.00368056299744053
"lambdar0" "14" "15" "250" "LRIDGE" 0.111764705882353
"kappa" "14" "15" "250" "LRIDGE" 1.17647058823529
"condnum" "14" "15" "250" "LRIDGE" 10.456072158831
"EL" "14" "15" "250" "LRIDGE" 8.04667961015909
"RMSE" "14" "15" "250" "LRIDGE" 0.0086697260554415
"F1" "14" "15" "250" "LRIDGE" 0.718146718146718
"eTPR" "14" "15" "250" "LRIDGE" 0.93781512605042
"eTNR" "14" "15" "250" "LRIDGE" 0.363492063492063
"ePPV" "14" "15" "250" "LRIDGE" 0.581856100104275
"d" "14" "15" "250" "LRIDGE" 0.782857142857143
"iters" "14" "15" "250" "LRIDGE" 7
"time.user.self" "14" "15" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "14" "15" "250" "LRIDGE" 0
"time.elapsed" "14" "15" "250" "LRIDGE" 0.069999999999709
"time.user.child" "14" "15" "250" "LRIDGE" NA
"time.sys.child" "14" "15" "250" "LRIDGE" NA
"cv.iters" "14" "15" "250" "LRIDGE" 6.60578034682081
"cv.time.user.self" "14" "15" "250" "LRIDGE" 0.0598381502890218
"cv.time.sys.self" "14" "15" "250" "LRIDGE" 0.000150289017341035
"cv.time.elapsed" "14" "15" "250" "LRIDGE" 0.0596763005780335
"cv.time.user.child" "14" "15" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "15" "250" "LRIDGE" NA
"n.cv.par" "14" "15" "250" "LRIDGE" 173
"lambda" "1" "16" "250" "LRIDGE" 0.116432652558695
"lambdar0" "1" "16" "250" "LRIDGE" 0.391176470588235
"kappa" "1" "16" "250" "LRIDGE" 0
"condnum" "1" "16" "250" "LRIDGE" 51.4254285967932
"EL" "1" "16" "250" "LRIDGE" 1.77982039267152
"RMSE" "1" "16" "250" "LRIDGE" 0.0018244975428128
"F1" "1" "16" "250" "LRIDGE" 0.337931034482759
"eTPR" "1" "16" "250" "LRIDGE" 1
"eTNR" "1" "16" "250" "LRIDGE" 0.836734693877551
"ePPV" "1" "16" "250" "LRIDGE" 0.203319502074689
"d" "1" "16" "250" "LRIDGE" 0.196734693877551
"iters" "1" "16" "250" "LRIDGE" 9
"time.user.self" "1" "16" "250" "LRIDGE" 0.139999999999873
"time.sys.self" "1" "16" "250" "LRIDGE" 0
"time.elapsed" "1" "16" "250" "LRIDGE" 0.150000000000091
"time.user.child" "1" "16" "250" "LRIDGE" NA
"time.sys.child" "1" "16" "250" "LRIDGE" NA
"cv.iters" "1" "16" "250" "LRIDGE" 6.66966292134831
"cv.time.user.self" "1" "16" "250" "LRIDGE" 0.0724943820224489
"cv.time.sys.self" "1" "16" "250" "LRIDGE" 0.000651685393258409
"cv.time.elapsed" "1" "16" "250" "LRIDGE" 0.0733033707865156
"cv.time.user.child" "1" "16" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "16" "250" "LRIDGE" NA
"n.cv.par" "1" "16" "250" "LRIDGE" 89
"lambda" "7" "16" "250" "LRIDGE" 0.0123734812635306
"lambdar0" "7" "16" "250" "LRIDGE" 0.223529411764706
"kappa" "7" "16" "250" "LRIDGE" 0.589723925266186
"condnum" "7" "16" "250" "LRIDGE" 11.0809764796101
"EL" "7" "16" "250" "LRIDGE" 4.7555941198305
"RMSE" "7" "16" "250" "LRIDGE" 0.0065632214093097
"F1" "7" "16" "250" "LRIDGE" 0.696682464454976
"eTPR" "7" "16" "250" "LRIDGE" 0.91304347826087
"eTNR" "7" "16" "250" "LRIDGE" 0.747508305647841
"ePPV" "7" "16" "250" "LRIDGE" 0.563218390804598
"d" "7" "16" "250" "LRIDGE" 0.426122448979592
"iters" "7" "16" "250" "LRIDGE" 7
"time.user.self" "7" "16" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "16" "250" "LRIDGE" 0
"time.elapsed" "7" "16" "250" "LRIDGE" 0.0399999999990541
"time.user.child" "7" "16" "250" "LRIDGE" NA
"time.sys.child" "7" "16" "250" "LRIDGE" NA
"cv.iters" "7" "16" "250" "LRIDGE" 5.48918918918919
"cv.time.user.self" "7" "16" "250" "LRIDGE" 0.0505405405405278
"cv.time.sys.self" "7" "16" "250" "LRIDGE" 4.05405405405421e-05
"cv.time.elapsed" "7" "16" "250" "LRIDGE" 0.0511891891892127
"cv.time.user.child" "7" "16" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "16" "250" "LRIDGE" NA
"n.cv.par" "7" "16" "250" "LRIDGE" 148
"lambda" "14" "16" "250" "LRIDGE" 0.00404208279401811
"lambdar0" "14" "16" "250" "LRIDGE" 0.111764705882353
"kappa" "14" "16" "250" "LRIDGE" 1.17647058823529
"condnum" "14" "16" "250" "LRIDGE" 11.0845720241237
"EL" "14" "16" "250" "LRIDGE" 8.08342904734827
"RMSE" "14" "16" "250" "LRIDGE" 0.00894322405403
"F1" "14" "16" "250" "LRIDGE" 0.730053191489362
"eTPR" "14" "16" "250" "LRIDGE" 0.922689075630252
"eTNR" "14" "16" "250" "LRIDGE" 0.428571428571429
"ePPV" "14" "16" "250" "LRIDGE" 0.603960396039604
"d" "14" "16" "250" "LRIDGE" 0.742040816326531
"iters" "14" "16" "250" "LRIDGE" 7
"time.user.self" "14" "16" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "14" "16" "250" "LRIDGE" 0
"time.elapsed" "14" "16" "250" "LRIDGE" 0.0799999999981083
"time.user.child" "14" "16" "250" "LRIDGE" NA
"time.sys.child" "14" "16" "250" "LRIDGE" NA
"cv.iters" "14" "16" "250" "LRIDGE" 7.10175438596491
"cv.time.user.self" "14" "16" "250" "LRIDGE" 0.0640935672514845
"cv.time.sys.self" "14" "16" "250" "LRIDGE" 0.000116959064327445
"cv.time.elapsed" "14" "16" "250" "LRIDGE" 0.0643274853800999
"cv.time.user.child" "14" "16" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "16" "250" "LRIDGE" NA
"n.cv.par" "14" "16" "250" "LRIDGE" 171
"lambda" "1" "17" "250" "LRIDGE" 0.153297588964332
"lambdar0" "1" "17" "250" "LRIDGE" 0.558823529411765
"kappa" "1" "17" "250" "LRIDGE" 0
"condnum" "1" "17" "250" "LRIDGE" 42.0888750606794
"EL" "1" "17" "250" "LRIDGE" 2.25295868032959
"RMSE" "1" "17" "250" "LRIDGE" 0.00217282649347112
"F1" "1" "17" "250" "LRIDGE" 0.408333333333333
"eTPR" "1" "17" "250" "LRIDGE" 1
"eTNR" "1" "17" "250" "LRIDGE" 0.879251700680272
"ePPV" "1" "17" "250" "LRIDGE" 0.256544502617801
"d" "1" "17" "250" "LRIDGE" 0.155918367346939
"iters" "1" "17" "250" "LRIDGE" 8
"time.user.self" "1" "17" "250" "LRIDGE" 0.0700000000001637
"time.sys.self" "1" "17" "250" "LRIDGE" 0
"time.elapsed" "1" "17" "250" "LRIDGE" 0.0600000000004002
"time.user.child" "1" "17" "250" "LRIDGE" NA
"time.sys.child" "1" "17" "250" "LRIDGE" NA
"cv.iters" "1" "17" "250" "LRIDGE" 7.00444444444444
"cv.time.user.self" "1" "17" "250" "LRIDGE" 0.0643777777777824
"cv.time.sys.self" "1" "17" "250" "LRIDGE" 0.000111111111111105
"cv.time.elapsed" "1" "17" "250" "LRIDGE" 0.0647555555555664
"cv.time.user.child" "1" "17" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "17" "250" "LRIDGE" NA
"n.cv.par" "1" "17" "250" "LRIDGE" 90
"lambda" "7" "17" "250" "LRIDGE" 0.0100731808460121
"lambdar0" "7" "17" "250" "LRIDGE" 0.223529411764706
"kappa" "7" "17" "250" "LRIDGE" 0.595684093894512
"condnum" "7" "17" "250" "LRIDGE" 11.8911989272205
"EL" "7" "17" "250" "LRIDGE" 4.34251052803099
"RMSE" "7" "17" "250" "LRIDGE" 0.00632070690671586
"F1" "7" "17" "250" "LRIDGE" 0.656118143459916
"eTPR" "7" "17" "250" "LRIDGE" 0.96583850931677
"eTNR" "7" "17" "250" "LRIDGE" 0.651162790697674
"ePPV" "7" "17" "250" "LRIDGE" 0.496805111821086
"d" "7" "17" "250" "LRIDGE" 0.511020408163265
"iters" "7" "17" "250" "LRIDGE" 7
"time.user.self" "7" "17" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "7" "17" "250" "LRIDGE" 0
"time.elapsed" "7" "17" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "7" "17" "250" "LRIDGE" NA
"time.sys.child" "7" "17" "250" "LRIDGE" NA
"cv.iters" "7" "17" "250" "LRIDGE" 6.03333333333333
"cv.time.user.self" "7" "17" "250" "LRIDGE" 0.0526153846153997
"cv.time.sys.self" "7" "17" "250" "LRIDGE" 7.69230769230616e-05
"cv.time.elapsed" "7" "17" "250" "LRIDGE" 0.053256410256437
"cv.time.user.child" "7" "17" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "17" "250" "LRIDGE" NA
"n.cv.par" "7" "17" "250" "LRIDGE" 156
"lambda" "14" "17" "250" "LRIDGE" 0.0036930652241866
"lambdar0" "14" "17" "250" "LRIDGE" 0.111764705882353
"kappa" "14" "17" "250" "LRIDGE" 1.17647058823529
"condnum" "14" "17" "250" "LRIDGE" 10.7278833757344
"EL" "14" "17" "250" "LRIDGE" 7.71778766497533
"RMSE" "14" "17" "250" "LRIDGE" 0.0084917984260418
"F1" "14" "17" "250" "LRIDGE" 0.724543080939948
"eTPR" "14" "17" "250" "LRIDGE" 0.932773109243697
"eTNR" "14" "17" "250" "LRIDGE" 0.393650793650794
"ePPV" "14" "17" "250" "LRIDGE" 0.592315901814301
"d" "14" "17" "250" "LRIDGE" 0.764897959183673
"iters" "14" "17" "250" "LRIDGE" 7
"time.user.self" "14" "17" "250" "LRIDGE" 0.0800000000017462
"time.sys.self" "14" "17" "250" "LRIDGE" 0
"time.elapsed" "14" "17" "250" "LRIDGE" 0.069999999999709
"time.user.child" "14" "17" "250" "LRIDGE" NA
"time.sys.child" "14" "17" "250" "LRIDGE" NA
"cv.iters" "14" "17" "250" "LRIDGE" 6.70520231213873
"cv.time.user.self" "14" "17" "250" "LRIDGE" 0.0597687861272484
"cv.time.sys.self" "14" "17" "250" "LRIDGE" 0.000138728323699427
"cv.time.elapsed" "14" "17" "250" "LRIDGE" 0.060150289017264
"cv.time.user.child" "14" "17" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "17" "250" "LRIDGE" NA
"n.cv.par" "14" "17" "250" "LRIDGE" 173
"lambda" "1" "18" "250" "LRIDGE" 0.121319419007992
"lambdar0" "1" "18" "250" "LRIDGE" 0.447058823529412
"kappa" "1" "18" "250" "LRIDGE" 0
"condnum" "1" "18" "250" "LRIDGE" 43.2425489216763
"EL" "1" "18" "250" "LRIDGE" 1.75843539019972
"RMSE" "1" "18" "250" "LRIDGE" 0.00180701304505974
"F1" "1" "18" "250" "LRIDGE" 0.343859649122807
"eTPR" "1" "18" "250" "LRIDGE" 1
"eTNR" "1" "18" "250" "LRIDGE" 0.840986394557823
"ePPV" "1" "18" "250" "LRIDGE" 0.207627118644068
"d" "1" "18" "250" "LRIDGE" 0.19265306122449
"iters" "1" "18" "250" "LRIDGE" 9
"time.user.self" "1" "18" "250" "LRIDGE" 0.069999999999709
"time.sys.self" "1" "18" "250" "LRIDGE" 0
"time.elapsed" "1" "18" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "18" "250" "LRIDGE" NA
"time.sys.child" "1" "18" "250" "LRIDGE" NA
"cv.iters" "1" "18" "250" "LRIDGE" 7.28222222222222
"cv.time.user.self" "1" "18" "250" "LRIDGE" 0.0655555555555576
"cv.time.sys.self" "1" "18" "250" "LRIDGE" 4.44444444444356e-05
"cv.time.elapsed" "1" "18" "250" "LRIDGE" 0.0649777777777854
"cv.time.user.child" "1" "18" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "18" "250" "LRIDGE" NA
"n.cv.par" "1" "18" "250" "LRIDGE" 90
"lambda" "7" "18" "250" "LRIDGE" 0.0101925060286041
"lambdar0" "7" "18" "250" "LRIDGE" 0.223529411764706
"kappa" "7" "18" "250" "LRIDGE" 0.570733999120139
"condnum" "7" "18" "250" "LRIDGE" 14.0807481396045
"EL" "7" "18" "250" "LRIDGE" 4.10268716623431
"RMSE" "7" "18" "250" "LRIDGE" 0.00628302759202996
"F1" "7" "18" "250" "LRIDGE" 0.635789473684211
"eTPR" "7" "18" "250" "LRIDGE" 0.937888198757764
"eTNR" "7" "18" "250" "LRIDGE" 0.638981173864895
"ePPV" "7" "18" "250" "LRIDGE" 0.480891719745223
"d" "7" "18" "250" "LRIDGE" 0.51265306122449
"iters" "7" "18" "250" "LRIDGE" 7
"time.user.self" "7" "18" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "7" "18" "250" "LRIDGE" 0
"time.elapsed" "7" "18" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "7" "18" "250" "LRIDGE" NA
"time.sys.child" "7" "18" "250" "LRIDGE" NA
"cv.iters" "7" "18" "250" "LRIDGE" 6.23312101910828
"cv.time.user.self" "7" "18" "250" "LRIDGE" 0.0586878980891276
"cv.time.sys.self" "7" "18" "250" "LRIDGE" 0.000101910828025494
"cv.time.elapsed" "7" "18" "250" "LRIDGE" 0.0590955414012731
"cv.time.user.child" "7" "18" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "18" "250" "LRIDGE" NA
"n.cv.par" "7" "18" "250" "LRIDGE" 157
"lambda" "14" "18" "250" "LRIDGE" 0.00572070700584225
"lambdar0" "14" "18" "250" "LRIDGE" 0.167647058823529
"kappa" "14" "18" "250" "LRIDGE" 0.588235294117647
"condnum" "14" "18" "250" "LRIDGE" 16.2693784569221
"EL" "14" "18" "250" "LRIDGE" 5.10658462376702
"RMSE" "14" "18" "250" "LRIDGE" 0.00927829805608653
"F1" "14" "18" "250" "LRIDGE" 0.725437415881561
"eTPR" "14" "18" "250" "LRIDGE" 0.905882352941176
"eTNR" "14" "18" "250" "LRIDGE" 0.441269841269841
"ePPV" "14" "18" "250" "LRIDGE" 0.604938271604938
"d" "14" "18" "250" "LRIDGE" 0.72734693877551
"iters" "14" "18" "250" "LRIDGE" 9
"time.user.self" "14" "18" "250" "LRIDGE" 0.0599999999976717
"time.sys.self" "14" "18" "250" "LRIDGE" 0
"time.elapsed" "14" "18" "250" "LRIDGE" 0.0800000000017462
"time.user.child" "14" "18" "250" "LRIDGE" NA
"time.sys.child" "14" "18" "250" "LRIDGE" NA
"cv.iters" "14" "18" "250" "LRIDGE" 6.75357142857143
"cv.time.user.self" "14" "18" "250" "LRIDGE" 0.0636190476189594
"cv.time.sys.self" "14" "18" "250" "LRIDGE" 0.000154761904761882
"cv.time.elapsed" "14" "18" "250" "LRIDGE" 0.0640238095238081
"cv.time.user.child" "14" "18" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "18" "250" "LRIDGE" NA
"n.cv.par" "14" "18" "250" "LRIDGE" 168
"lambda" "1" "19" "250" "LRIDGE" 0.140029943298617
"lambdar0" "1" "19" "250" "LRIDGE" 0.502941176470588
"kappa" "1" "19" "250" "LRIDGE" 0
"condnum" "1" "19" "250" "LRIDGE" 39.0086387710131
"EL" "1" "19" "250" "LRIDGE" 2.05484613394808
"RMSE" "1" "19" "250" "LRIDGE" 0.00206557981651356
"F1" "1" "19" "250" "LRIDGE" 0.378378378378378
"eTPR" "1" "19" "250" "LRIDGE" 1
"eTNR" "1" "19" "250" "LRIDGE" 0.863095238095238
"ePPV" "1" "19" "250" "LRIDGE" 0.233333333333333
"d" "1" "19" "250" "LRIDGE" 0.171428571428571
"iters" "1" "19" "250" "LRIDGE" 8
"time.user.self" "1" "19" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "19" "250" "LRIDGE" 0
"time.elapsed" "1" "19" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "19" "250" "LRIDGE" NA
"time.sys.child" "1" "19" "250" "LRIDGE" NA
"cv.iters" "1" "19" "250" "LRIDGE" 6.74888888888889
"cv.time.user.self" "1" "19" "250" "LRIDGE" 0.0604222222222153
"cv.time.sys.self" "1" "19" "250" "LRIDGE" 4.44444444444356e-05
"cv.time.elapsed" "1" "19" "250" "LRIDGE" 0.0601333333333282
"cv.time.user.child" "1" "19" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "19" "250" "LRIDGE" NA
"n.cv.par" "1" "19" "250" "LRIDGE" 90
"lambda" "7" "19" "250" "LRIDGE" 0.0104639300584433
"lambdar0" "7" "19" "250" "LRIDGE" 0.223529411764706
"kappa" "7" "19" "250" "LRIDGE" 0.577079087139098
"condnum" "7" "19" "250" "LRIDGE" 12.3848280766567
"EL" "7" "19" "250" "LRIDGE" 4.14174464171703
"RMSE" "7" "19" "250" "LRIDGE" 0.00623472260781212
"F1" "7" "19" "250" "LRIDGE" 0.660850599781898
"eTPR" "7" "19" "250" "LRIDGE" 0.940993788819876
"eTNR" "7" "19" "250" "LRIDGE" 0.676633444075305
"ePPV" "7" "19" "250" "LRIDGE" 0.509243697478992
"d" "7" "19" "250" "LRIDGE" 0.485714285714286
"iters" "7" "19" "250" "LRIDGE" 7
"time.user.self" "7" "19" "250" "LRIDGE" 0.0500000000010914
"time.sys.self" "7" "19" "250" "LRIDGE" 0
"time.elapsed" "7" "19" "250" "LRIDGE" 0.0499999999992724
"time.user.child" "7" "19" "250" "LRIDGE" NA
"time.sys.child" "7" "19" "250" "LRIDGE" NA
"cv.iters" "7" "19" "250" "LRIDGE" 6.14777070063694
"cv.time.user.self" "7" "19" "250" "LRIDGE" 0.054662420382177
"cv.time.sys.self" "7" "19" "250" "LRIDGE" 0.000114649681528649
"cv.time.elapsed" "7" "19" "250" "LRIDGE" 0.0556815286624494
"cv.time.user.child" "7" "19" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "19" "250" "LRIDGE" NA
"n.cv.par" "7" "19" "250" "LRIDGE" 157
"lambda" "14" "19" "250" "LRIDGE" 0.0034994814700566
"lambdar0" "14" "19" "250" "LRIDGE" 0.111764705882353
"kappa" "14" "19" "250" "LRIDGE" 1.17647058823529
"condnum" "14" "19" "250" "LRIDGE" 11.3503068070333
"EL" "14" "19" "250" "LRIDGE" 7.61898015321525
"RMSE" "14" "19" "250" "LRIDGE" 0.00837425491495876
"F1" "14" "19" "250" "LRIDGE" 0.722044728434505
"eTPR" "14" "19" "250" "LRIDGE" 0.949579831932773
"eTNR" "14" "19" "250" "LRIDGE" 0.357142857142857
"ePPV" "14" "19" "250" "LRIDGE" 0.582474226804124
"d" "14" "19" "250" "LRIDGE" 0.791836734693877
"iters" "14" "19" "250" "LRIDGE" 7
"time.user.self" "14" "19" "250" "LRIDGE" 0.0600000000013097
"time.sys.self" "14" "19" "250" "LRIDGE" 0
"time.elapsed" "14" "19" "250" "LRIDGE" 0.0600000000013097
"time.user.child" "14" "19" "250" "LRIDGE" NA
"time.sys.child" "14" "19" "250" "LRIDGE" NA
"cv.iters" "14" "19" "250" "LRIDGE" 7.13410404624277
"cv.time.user.self" "14" "19" "250" "LRIDGE" 0.06445086705196
"cv.time.sys.self" "14" "19" "250" "LRIDGE" 8.0924855491338e-05
"cv.time.elapsed" "14" "19" "250" "LRIDGE" 0.0646242774566869
"cv.time.user.child" "14" "19" "250" "LRIDGE" NA
"cv.time.sys.child" "14" "19" "250" "LRIDGE" NA
"n.cv.par" "14" "19" "250" "LRIDGE" 173
"lambda" "1" "20" "250" "LRIDGE" 0.134720436712477
"lambdar0" "1" "20" "250" "LRIDGE" 0.502941176470588
"kappa" "1" "20" "250" "LRIDGE" 0
"condnum" "1" "20" "250" "LRIDGE" 48.3278204038531
"EL" "1" "20" "250" "LRIDGE" 1.91789312319982
"RMSE" "1" "20" "250" "LRIDGE" 0.00189482410955621
"F1" "1" "20" "250" "LRIDGE" 0.343859649122807
"eTPR" "1" "20" "250" "LRIDGE" 1
"eTNR" "1" "20" "250" "LRIDGE" 0.840986394557823
"ePPV" "1" "20" "250" "LRIDGE" 0.207627118644068
"d" "1" "20" "250" "LRIDGE" 0.19265306122449
"iters" "1" "20" "250" "LRIDGE" 9
"time.user.self" "1" "20" "250" "LRIDGE" 0.0799999999999272
"time.sys.self" "1" "20" "250" "LRIDGE" 0
"time.elapsed" "1" "20" "250" "LRIDGE" 0.0799999999999272
"time.user.child" "1" "20" "250" "LRIDGE" NA
"time.sys.child" "1" "20" "250" "LRIDGE" NA
"cv.iters" "1" "20" "250" "LRIDGE" 6.96483516483516
"cv.time.user.self" "1" "20" "250" "LRIDGE" 0.0628571428571676
"cv.time.sys.self" "1" "20" "250" "LRIDGE" 6.59340659340684e-05
"cv.time.elapsed" "1" "20" "250" "LRIDGE" 0.0639560439560468
"cv.time.user.child" "1" "20" "250" "LRIDGE" NA
"cv.time.sys.child" "1" "20" "250" "LRIDGE" NA
"n.cv.par" "1" "20" "250" "LRIDGE" 91
"lambda" "7" "20" "250" "LRIDGE" 0.0106970392329166
"lambdar0" "7" "20" "250" "LRIDGE" 0.223529411764706
"kappa" "7" "20" "250" "LRIDGE" 0.582690899183593
"condnum" "7" "20" "250" "LRIDGE" 12.2528392615444
"EL" "7" "20" "250" "LRIDGE" 3.86486082421543
"RMSE" "7" "20" "250" "LRIDGE" 0.00615361553687078
"F1" "7" "20" "250" "LRIDGE" 0.666666666666667
"eTPR" "7" "20" "250" "LRIDGE" 0.950310559006211
"eTNR" "7" "20" "250" "LRIDGE" 0.678848283499446
"ePPV" "7" "20" "250" "LRIDGE" 0.513422818791946
"d" "7" "20" "250" "LRIDGE" 0.486530612244898
"iters" "7" "20" "250" "LRIDGE" 7
"time.user.self" "7" "20" "250" "LRIDGE" 0.0599999999994907
"time.sys.self" "7" "20" "250" "LRIDGE" 0
"time.elapsed" "7" "20" "250" "LRIDGE" 0.0599999999994907
"time.user.child" "7" "20" "250" "LRIDGE" NA
"time.sys.child" "7" "20" "250" "LRIDGE" NA
"cv.iters" "7" "20" "250" "LRIDGE" 5.92467532467532
"cv.time.user.self" "7" "20" "250" "LRIDGE" 0.0527662337662209
"cv.time.sys.self" "7" "20" "250" "LRIDGE" 3.89610389610404e-05
"cv.time.elapsed" "7" "20" "250" "LRIDGE" 0.0529480519480313
"cv.time.user.child" "7" "20" "250" "LRIDGE" NA
"cv.time.sys.child" "7" "20" "250" "LRIDGE" NA
"n.cv.par" "7" "20" "250" "LRIDGE" 154
"lambda" "14" "20" "250" "LRIDGE" 0.00562429777481487
"lambdar0" "14" "20" "250" "LRIDGE" 0.167647058823529
"kappa" "14" "20" "250" "LRIDGE" 0.588235294117647
"condnum" "14" "20" "250" "LRIDGE" 17.8731214644892
"EL" "14" "20" "250" "LRIDGE" 4.79602604492199
"RMSE" "14" "20" "250" "LRIDGE" 0.00867661647151017
"F1" "14" "20" "250" "LRIDGE" 0.742352141400408
"eTPR" "14" "20" "250" "LRIDGE" 0.917647058823529
"eTNR" "14" "20" "250" "LRIDGE" 0.476190476190476
"ePPV" "14" "20" "250" "LRIDGE" 0.623287671232877
"d" "14" "20" "250" "LRIDGE" 0.715102040816327
"iters" "14" "20" "250" "LRIDGE" 9
